ENSG00000004939.12,ENSG00000070915.8,ENSG00000074803.16,ENSG00000086159.11,ENSG00000100362.11,ENSG00000102678.6,ENSG00000104413.14,ENSG00000105929.14,ENSG00000113889.10,ENSG00000115507.8,ENSG00000116039.10,ENSG00000118271.8,ENSG00000122194.17,ENSG00000132677.11,ENSG00000132698.12,ENSG00000133020.4,ENSG00000133742.12,ENSG00000135480.13,ENSG00000140519.11,ENSG00000141750.6,ENSG00000147606.7,ENSG00000147614.3,ENSG00000149452.14,ENSG00000152931.7,ENSG00000153292.14,ENSG00000157703.14,ENSG00000163631.15,ENSG00000164122.7,ENSG00000164363.9,ENSG00000164756.11,ENSG00000166105.14,ENSG00000167741.9,ENSG00000167748.9,ENSG00000168878.15,ENSG00000169344.14,ENSG00000170044.7,ENSG00000173253.13,ENSG00000184601.9,ENSG00000184905.7,ENSG00000184908.16,ENSG00000186766.7,ENSG00000188175.8,ENSG00000214128.9,ENSG00000223350.2,ENSG00000231290.4,ENSG00000241233.2,ENSG00000260802.1,ENSG00000277011.1,Class Labels
11.1244665975,3.169925001,9.385862401,2.584962501,2.0,3.584962501,8.700439718,8.499845887,2.0,0.0,5.523561956,1.584962501,13.69457554,1.0,3.807354922,11.88722062,7.0,10.45121111,2.321928095,7.06608919,5.523561956,8.479780264,5.321928095,3.584962501,3.584962501,6.940477546,6.50779464,3.0,9.278449458,5.754887502,4.64385619,8.199672345,3.321928095,2.807354922,3.169925001,2.321928095,1.584962501,7.554588852,9.807354922,4.754887502,6.686500527,4.392317423,7.108524457,3.169925001,5.523561956,2.321928095,1.584962501,3.459431619,0
2.0,4.95419631,2.321928095,3.584962501,2.0,0.0,2.0,0.0,4.247927513,0.0,3.321928095,5.321928095,4.95419631,1.584962501,1.584962501,4.459431619,2.321928095,8.906890596,4.584962501,7.098032083,4.392317423,4.087462841,3.169925001,0.0,1.0,0.0,9.805743872,3.906890596,8.807354922,1.0,1.0,3.0,2.584962501,1.584962501,4.754887502,1.0,1.0,3.807354922,1.0,5.0,1.0,0.0,2.321928095,5.129283017,2.584962501,2.0,5.0,3.0,0
1.0,8.742366901999999,5.882643049,2.321928095,6.459431619,7.700439718,11.21188829,10.498106199374998,3.169925001,0.0,10.10721708,3.807354922,2.0,3.584962501,10.668842470625,1.0,2.584962501,13.74299310125,2.321928095,14.4705071425,5.321928095,3.807354922,6.475733431,2.321928095,10.72792045,6.940477546,6.95419631,0.0,6.658211483,0.0,2.584962501,10.074096777000001,1.584962501,2.0,4.523561956,3.0,1.0,2.807354922,10.445763791000001,10.751167343999999,5.459431619,1.584962501,9.43788990125,2.584962501,3.169925001,1.0,1.584962501,8.9248125025,0
2.906890596,5.044394119,3.087462841,2.700439718,1.584962501,0.584962501,2.169925001,3.392317423,0.584962501,0.584962501,2.807354922,0.0,4.247927513,1.0,1.321928095,8.361943774,5.409390936,7.622051819,3.523561956,4.426264755,5.247927513,3.0,4.129283017,1.0,0.584962501,4.781359714,4.906890596,1.584962501,9.302638924,2.807354922,6.22881869,4.672425342,3.857980995,1.0,2.0,0.0,2.459431619,3.700439718,2.459431619,5.599912842,1.807354922,1.584962501,2.906890596,4.285402219,2.321928095,1.321928095,0.584962501,1.0,0
3.169925001,4.95419631,5.0,3.0,0.0,0.0,1.0,1.584962501,4.087462841,0.0,3.0,0.0,1.0,0.0,2.0,6.22881869,7.0,5.95419631,2.321928095,3.0,5.95419631,1.0,3.169925001,3.459431619,3.700439718,4.754887502,5.285402219,0.0,6.22881869,2.584962501,4.754887502,3.459431619,0.0,4.857980995,0.0,2.321928095,0.0,1.0,1.584962501,4.169925001,0.0,1.0,3.0,0.0,4.321928095,1.584962501,1.0,0.0,0
5.491853096,5.930737338,3.584962501,3.807354922,1.584962501,0.0,4.247927513,4.700439718,5.672425342,0.0,6.247927513,0.0,6.209453366,2.807354922,5.285402219,1.584962501,3.906890596,7.491853096,2.807354922,4.247927513,4.523561956,1.0,7.238404739,2.321928095,3.459431619,2.807354922,6.392317423,3.0,8.405141463,2.0,4.584962501,4.247927513,1.0,4.64385619,1.0,3.0,2.807354922,6.303780748,3.0,2.321928095,3.700439718,1.0,4.584962501,3.321928095,2.807354922,2.321928095,3.459431619,1.0,0
9.126704473,4.857980995,12.96812676,7.619818782499999,6.022367813,6.409390936,6.539158811,8.758223215,9.7447947125,3.321928095,7.761551232,2.0,4.807354922,4.321928095,7.0,3.0,6.727920455,9.527477006,8.129283017,10.66088727,7.562242424,7.459431619,4.392317423,2.807354922,8.64385619,4.392317423,7.303780748,2.321928095,7.357552005,3.584962501,1.584962501,8.118941073,2.807354922,4.247927513,10.142877455375,3.169925001,6.614709844,6.794415866,2.0,9.252665432,3.0,5.518387305,9.43788990125,2.807354922,5.554588852,3.700439718,1.584962501,5.882643049,0
6.599912842,6.442943496,2.321928095,3.169925001,2.0,2.584962501,5.321928095,3.807354922,4.0,0.0,4.459431619,2.0,6.714245518,1.0,2.0,9.142107057,6.375039431,10.53235593,1.584962501,1.584962501,4.64385619,5.169925001,6.50779464,0.0,4.700439718,1.584962501,7.294620749,1.584962501,11.03754695,5.357552005,9.025139562,9.169925001,0.0,2.584962501,2.807354922,6.044394119,1.584962501,2.321928095,2.321928095,5.614709844,3.321928095,0.0,2.321928095,4.0,3.321928095,1.584962501,0.0,2.0,0
5.087462841,5.727920455,8.169925001,3.807354922,1.584962501,2.321928095,4.247927513,4.087462841,4.584962501,2.584962501,5.930737338,3.0,4.754887502,2.0,4.0,2.807354922,2.0,9.016808288,3.459431619,4.087462841,4.247927513,3.700439718,2.321928095,1.584962501,4.321928095,4.392317423,6.672425342,1.584962501,0.0,2.321928095,5.754887502,3.0,5.087462841,2.321928095,4.0,6.64385619,3.0,1.0,10.445763791000001,6.584962501,4.523561956,1.584962501,5.426264755,7.0,8.098032083,3.169925001,1.584962501,1.584962501,0
6.108524457,4.321928095,4.857980995,1.0,3.0,2.0,5.882643049,3.700439718,1.0,1.0,6.95419631,2.0,3.0,4.0,6.321928095,0.0,3.906890596,7.622051819,3.906890596,9.722807531,4.754887502,2.807354922,4.459431619,2.0,4.087462841,2.807354922,6.285402219,2.584962501,1.0,2.321928095,2.584962501,4.95419631,2.584962501,5.169925001,1.584962501,3.169925001,3.321928095,1.0,1.0,7.312882955,3.0,1.0,2.0,1.584962501,3.700439718,3.169925001,0.0,0.0,0
6.918863237,4.087462841,6.169925001,3.584962501,2.807354922,1.584962501,2.321928095,4.906890596,6.906890596,4.700439718,5.426264755,1.0,11.79563384,5.584962501,4.0,2.807354922,7.0,7.95419631,3.700439718,1.0,7.539158811,8.348728154,5.285402219,0.0,1.584962501,4.459431619,5.781359714,1.584962501,8.596189756,1.584962501,1.584962501,3.321928095,4.087462841,2.0,2.321928095,2.0,2.321928095,0.0,0.0,5.832890014,0.0,1.584962501,1.584962501,0.0,6.894817763,0.0,2.321928095,3.807354922,0
1.584962501,3.459431619,2.584962501,2.584962501,1.0,4.087462841,3.321928095,7.876516947,2.321928095,3.0,5.087462841,0.0,1.584962501,1.584962501,3.807354922,1.0,2.0,6.64385619,2.584962501,8.092757141,6.14974712,5.64385619,3.169925001,0.0,1.584962501,0.0,5.672425342,3.584962501,0.0,8.26722649,2.584962501,3.906890596,5.554588852,2.321928095,0.0,8.047368751,1.0,0.0,3.0,7.499845887,2.0,0.0,1.584962501,6.942514505,7.77478706,0.0,1.584962501,4.321928095,0
2.584962501,4.0,2.0,1.584962501,2.0,0.0,2.321928095,7.055282436,3.0,1.0,6.977279923,2.321928095,3.321928095,0.0,0.0,11.33203655,2.807354922,3.5611781752499994,6.303780748,2.584962501,6.50779464,5.857980995,4.321928095,1.584962501,0.0,0.0,8.129283017,4.459431619,2.807354922,0.0,2.321928095,1.0,2.584962501,1.584962501,2.321928095,1.0,0.0,1.0,1.0,4.169925001,0.0,1.0,4.247927513,6.0,2.321928095,0.0,3.321928095,0.0,0
4.584962501,4.64385619,4.0,2.807354922,4.459431619,4.087462841,5.459431619,4.169925001,2.321928095,0.0,4.64385619,3.807354922,0.0,2.321928095,7.864186145,1.0,2.321928095,11.73766986,5.491853096,3.906890596,3.807354922,6.129283017,0.0,1.584962501,4.584962501,0.0,4.64385619,0.0,0.0,2.321928095,4.247927513,2.584962501,7.011227255,2.807354922,0.0,6.475733431,3.584962501,1.0,0.0,4.857980995,0.0,3.0,4.247927513,4.087462841,4.523561956,0.0,4.857980995,2.321928095,0
1.584962501,3.169925001,5.554588852,3.0,0.0,0.0,1.584962501,2.321928095,3.0,1.0,4.754887502,0.0,3.584962501,1.584962501,2.807354922,10.39874369,3.0,6.64385619,2.0,3.584962501,4.392317423,3.584962501,2.0,2.0,3.700439718,1.584962501,7.055282436,1.584962501,9.162391329,2.584962501,3.459431619,2.321928095,3.0,0.0,5.321928095,1.0,3.584962501,3.321928095,2.0,3.906890596,2.807354922,1.0,3.584962501,4.087462841,2.0,3.459431619,1.584962501,6.22881869,0
2.0,3.321928095,3.321928095,1.584962501,1.584962501,0.0,5.930737338,3.0,2.807354922,1.0,6.189824559,1.0,9.306061689,1.584962501,5.357552005,0.0,0.0,9.182394353,3.459431619,8.906890596,3.0,1.0,2.321928095,2.0,2.0,2.0,4.584962501,1.584962501,8.13442632,2.0,0.0,4.64385619,2.0,3.807354922,2.0,0.0,0.0,5.321928095,1.0,3.459431619,3.700439718,1.0,1.0,2.321928095,4.087462841,0.0,0.0,0.0,0
4.906890596,4.087462841,2.807354922,3.0,3.321928095,3.0,9.199672345,3.0,2.0,2.584962501,4.807354922,3.0,5.321928095,1.584962501,5.169925001,2.0,3.0,7.348728154,4.392317423,4.584962501,5.044394119,9.17990909,3.906890596,2.0,3.906890596,1.584962501,7.199672345,2.0,2.584962501,1.0,3.700439718,2.584962501,2.584962501,3.0,2.321928095,8.005624549,2.321928095,6.108524457,1.584962501,3.906890596,1.584962501,1.584962501,2.0,6.209453366,3.906890596,1.584962501,3.584962501,3.0,0
3.906890596,4.087462841,6.044394119,2.807354922,1.584962501,3.0,3.700439718,3.700439718,4.087462841,2.807354922,3.584962501,4.321928095,3.906890596,3.459431619,2.0,6.409390936,3.321928095,7.383704292,3.584962501,12.69326914,5.459431619,2.584962501,4.392317423,3.169925001,4.523561956,4.459431619,8.252665432,3.321928095,3.459431619,3.0,4.392317423,1.0,2.807354922,3.169925001,3.321928095,3.584962501,2.584962501,3.906890596,2.807354922,5.977279923,4.0,3.584962501,3.807354922,2.584962501,4.321928095,2.321928095,3.584962501,2.0,0
11.1244665975,8.742366901999999,13.56164595,7.619818782499999,7.447976116000001,8.047368751,8.262094845,10.498106199374998,9.7447947125,0.0,10.478842511,4.459431619,12.00140819,7.751099295,7.994353437,7.044394119,7.0,10.8273427,8.7843343475,8.0,9.327484898124998,11.24911345,13.28323308,5.518387305,9.068778278,5.087462841,10.08746284,4.700439718,7.539158811,7.839203788,5.426264755,9.769837844,7.677220524125001,5.95419631,10.142877455375,3.0,6.890759940000001,7.108524457,9.167418146,10.751167343999999,8.113742166,5.518387305,9.43788990125,6.442943496,7.21916852,4.807354922,3.321928095,7.033423002,0
4.0,4.95419631,6.599912842,3.906890596,3.459431619,3.584962501,3.169925001,4.754887502,3.0,1.584962501,4.95419631,3.0,12.16522107,2.321928095,3.0,1.0,2.807354922,9.189824559,3.807354922,5.857980995,4.906890596,3.169925001,9.921840937,1.0,3.906890596,0.0,7.794415866,0.0,11.21006248,3.906890596,2.807354922,4.321928095,2.0,2.584962501,4.169925001,1.0,4.087462841,7.554588852,3.169925001,5.554588852,4.700439718,3.0,4.906890596,1.0,3.169925001,0.0,3.584962501,1.0,0
3.321928095,5.672425342,7.108524457,2.321928095,4.247927513,3.459431619,5.523561956,4.392317423,3.584962501,3.459431619,6.129283017,1.0,7.266786541,2.321928095,4.95419631,2.321928095,2.584962501,8.082149041,4.247927513,4.523561956,4.584962501,5.906890596,2.321928095,3.700439718,6.0,2.584962501,2.321928095,2.0,4.0,1.0,4.0,2.807354922,3.459431619,1.584962501,4.584962501,6.321928095,0.0,3.459431619,4.392317423,5.285402219,3.807354922,1.0,4.0,8.982993575,5.321928095,1.0,3.807354922,1.0,0
3.584962501,5.044394119,7.392317423,2.807354922,7.447976116000001,4.392317423,10.51865316,3.807354922,0.0,3.321928095,8.632995197,2.321928095,0.0,2.0,3.0,1.0,2.807354922,9.084808388,3.700439718,11.51668495,5.554588852,6.714245518,1.584962501,4.392317423,6.584962501,6.321928095,4.700439718,2.584962501,10.09671515,1.584962501,4.087462841,3.584962501,2.807354922,2.0,2.584962501,3.0,2.321928095,3.807354922,3.321928095,5.614709844,5.357552005,2.0,3.700439718,4.857980995,3.169925001,2.584962501,3.906890596,3.321928095,0
8.839203788,8.742366901999999,9.906890596,4.807354922,4.321928095,5.554588852,8.764871591,8.184875343,7.636624621,2.584962501,8.413627929,3.584962501,6.50779464,5.129283017,8.285402219,9.22881869,7.0,10.027906,6.727920455,5.129283017,6.22881869,6.491853096,6.087462841,3.584962501,7.383704292,2.0,8.17990909,0.0,4.087462841,8.26722649,2.807354922,6.266786541,4.321928095,5.95419631,8.487840034,5.087462841,4.807354922,1.584962501,3.0,7.857980995,5.129283017,5.357552005,8.442943496,4.857980995,5.357552005,1.584962501,3.0,0.0,0
4.0,4.584962501,8.73470962,4.087462841,1.0,1.584962501,3.459431619,4.0,3.906890596,3.321928095,4.459431619,2.0,12.17679648,1.584962501,3.0,0.0,5.285402219,9.417852515,3.321928095,9.057991723,5.832890014,5.491853096,4.523561956,1.0,5.321928095,2.807354922,7.6794801,1.584962501,9.787902559,2.584962501,1.584962501,2.584962501,2.584962501,2.321928095,2.0,4.321928095,2.584962501,7.686500527,0.0,5.459431619,3.906890596,2.321928095,3.584962501,4.906890596,4.0,2.807354922,3.169925001,2.0,0
4.247927513,2.321928095,6.14974712,6.321928095,3.584962501,3.321928095,7.727920455,6.614709844,0.0,2.0,7.434628228,1.0,0.0,3.0,7.965784285,1.584962501,2.0,9.539158811,4.0,12.747144,4.169925001,4.754887502,4.523561956,2.584962501,2.584962501,0.0,3.0,0.0,0.0,0.0,0.0,5.807354922,3.459431619,6.108524457,2.807354922,0.0,3.321928095,8.317412614,0.0,3.459431619,1.584962501,0.0,5.977279923,3.321928095,4.459431619,0.0,2.321928095,3.584962501,0
2.584962501,4.169925001,6.741466986,4.700439718,1.584962501,0.0,4.247927513,5.523561956,0.0,1.0,6.06608919,4.857980995,2.321928095,1.0,4.700439718,13.21901722,2.321928095,8.118941073,2.321928095,3.169925001,4.392317423,2.0,4.64385619,0.0,3.321928095,0.0,8.060695932,0.0,12.99929539,6.0,4.247927513,4.95419631,2.807354922,2.584962501,2.321928095,1.0,3.321928095,2.807354922,8.405141463,4.247927513,1.0,1.0,4.754887502,3.906890596,2.584962501,1.584962501,1.0,1.0,0
10.21916852,8.742366901999999,10.80413102,7.619818782499999,6.459431619,7.108524457,6.906890596,9.519636253,9.7447947125,1.0,9.99859043,3.321928095,10.93884446,7.665335917,7.033423002,10.89330153,5.523561956,9.537218401,8.7843343475,6.62935662,9.105908509,9.383704292,12.4003458,3.906890596,8.503825738,4.169925001,10.658057036250002,2.807354922,11.8029202,5.491853096,4.700439718,8.361943774,7.14974712,3.169925001,10.142877455375,4.459431619,6.890759940000001,6.044394119,6.754887502,10.10066234,6.768184325,5.518387305,9.43788990125,4.64385619,4.95419631,3.0,1.584962501,6.044394119,0
5.321928095,3.700439718,4.700439718,1.584962501,2.807354922,3.321928095,4.523561956,2.0,3.459431619,1.0,6.044394119,6.8048202374999995,4.087462841,2.0,5.0,5.700439718,3.459431619,6.285402219,5.614709844,9.579315938,5.584962501,2.807354922,3.700439718,5.518387305,2.321928095,4.754887502,9.084808388,3.169925001,1.0,2.321928095,9.396604781,3.0,4.0,3.0,4.700439718,5.247927513,2.584962501,6.357552005,1.584962501,5.754887502,3.0,0.0,2.321928095,3.584962501,6.977279923,3.459431619,2.321928095,8.266786541,0
8.900866808,8.632995197,12.65351688,7.619818782499999,7.447976116000001,6.794415866,6.247927513,8.894817763,9.7447947125,2.584962501,7.459431619,2.0,12.94690627,5.044394119,6.108524457,3.906890596,4.247927513,7.64385619,8.7843343475,3.321928095,8.154818109,7.900866808,7.247927513,5.518387305,8.400879436,3.321928095,3.700439718,2.584962501,1.0,0.0,4.807354922,7.607330314,5.807354922,1.0,10.142877455375,6.321928095,6.64385619,4.169925001,8.74819285,8.189824559,7.118941073,5.518387305,9.43788990125,0.0,3.459431619,1.584962501,0.0,6.442943496,0
7.636624621,4.459431619,10.09011242,3.584962501,2.807354922,2.321928095,7.022367813,5.614709844,3.584962501,2.0,6.169925001,2.321928095,11.50382574,1.0,8.447083226,12.15323534,7.0,10.9505559,2.0,5.64385619,5.459431619,6.22881869,5.285402219,1.584962501,5.930737338,4.523561956,7.199672345,5.285402219,6.658211483,8.26722649,2.584962501,5.930737338,3.169925001,2.321928095,3.906890596,2.0,1.0,5.392317423,3.0,5.614709844,4.247927513,1.584962501,5.357552005,3.321928095,3.807354922,2.807354922,0.0,3.321928095,0
11.1244665975,1.0,5.392317423,7.619818782499999,7.447976116000001,8.047368751,3.0,10.498106199374998,6.781359714,0.0,10.478842511,6.8048202374999995,0.0,7.751099295,5.459431619,0.0,2.321928095,5.247927513,8.7843343475,14.16741815,9.327484898124998,12.287334259125,1.584962501,5.518387305,11.991669255,6.940477546,4.392317423,5.518387305,0.0,0.0,0.0,7.577428828,7.677220524125001,6.873655543500001,2.321928095,4.247927513,6.890759940000001,0.0,6.882643049,10.751167343999999,10.393880012499999,5.518387305,9.43788990125,0.0,3.0,6.0,6.8048202374999995,8.9248125025,0
2.321928095,6.918863237,1.0,3.0,1.584962501,1.584962501,1.0,1.584962501,2.0,1.584962501,2.321928095,1.584962501,0.0,0.0,1.0,8.523561956,1.584962501,7.285402219,0.0,1.0,3.169925001,5.169925001,2.584962501,1.0,3.0,1.584962501,7.417852515,2.584962501,13.69751061,6.189824559,10.266558635,3.169925001,2.807354922,1.0,2.584962501,2.584962501,4.0,3.700439718,2.0,3.459431619,2.584962501,1.584962501,2.584962501,4.087462841,3.584962501,1.0,3.459431619,0.0,0
4.700439718,4.857980995,4.087462841,2.321928095,3.0,2.0,4.392317423,2.0,0.0,0.0,6.0,0.0,5.0,1.0,4.95419631,0.0,2.0,6.882643049,2.584962501,4.392317423,5.672425342,2.584962501,8.977279923,1.0,2.321928095,1.584962501,5.392317423,0.0,4.523561956,6.14974712,2.321928095,2.807354922,1.0,2.807354922,3.459431619,3.0,1.0,6.50779464,6.266786541,3.700439718,7.50779464,2.584962501,2.584962501,4.392317423,5.781359714,2.0,0.0,0.0,0
11.1244665975,4.459431619,11.64835758,6.375039431,2.0,5.169925001,1.584962501,5.285402219,3.584962501,2.807354922,7.686500527,6.8048202374999995,11.21916852,2.807354922,2.584962501,9.087462841,7.0,9.319672121,4.754887502,4.0,7.357552005,4.807354922,7.199672345,2.0,3.169925001,2.584962501,8.108524457,2.0,8.438791853,4.95419631,9.73809226,3.584962501,4.523561956,3.169925001,6.06608919,5.087462841,5.0,5.169925001,4.321928095,4.392317423,6.375039431,5.518387305,4.64385619,8.366322214,3.169925001,3.584962501,3.700439718,3.584962501,0
2.321928095,3.807354922,3.169925001,3.0,1.0,1.584962501,0.0,2.584962501,1.584962501,1.584962501,2.807354922,1.0,3.0,1.584962501,0.0,0.0,2.584962501,6.50779464,1.0,2.321928095,3.0,6.209453366,4.321928095,0.0,0.0,1.584962501,5.906890596,0.0,10.0768156,0.0,2.321928095,3.0,1.584962501,0.0,0.0,0.0,0.0,5.087462841,0.0,1.584962501,3.807354922,1.584962501,3.459431619,6.129283017,1.584962501,1.584962501,1.0,0.0,0
6.714245518,5.285402219,5.95419631,2.321928095,1.584962501,1.584962501,8.317412614,1.584962501,0.0,2.321928095,5.426264755,1.584962501,0.0,1.0,2.0,10.88034881,7.0,11.81458247,2.321928095,6.820178962,4.523561956,6.807354922,1.584962501,1.0,3.169925001,0.0,6.599912842,3.0,10.57175264,6.820178962,8.647458426,4.0,3.0,2.584962501,1.0,1.584962501,2.0,7.257387843,3.459431619,1.0,3.700439718,4.64385619,1.0,5.977279923,4.906890596,2.0,0.0,2.0,0
4.906890596,4.169925001,2.321928095,1.0,0.0,3.459431619,3.321928095,1.0,6.794415866,0.0,4.807354922,1.0,4.459431619,0.0,2.807354922,0.0,4.321928095,9.48984796,2.321928095,1.0,3.169925001,1.584962501,0.0,0.0,10.04984855,0.0,3.584962501,0.0,3.321928095,5.247927513,2.807354922,1.584962501,1.584962501,1.0,1.584962501,6.832890014,1.0,7.714245518,3.807354922,7.658211483,1.0,0.0,1.0,3.700439718,4.169925001,0.0,6.8048202374999995,0.0,0
4.906890596,6.781359714,6.409390936,4.0,4.321928095,3.0,5.781359714,4.700439718,4.700439718,0.0,7.199672345,0.0,7.434628228,2.584962501,5.672425342,10.9794252,3.459431619,8.383704292,3.459431619,4.700439718,4.087462841,4.0,7.0,5.087462841,4.700439718,3.169925001,7.276124405,0.0,12.26062556,4.087462841,4.523561956,4.459431619,7.677220524125001,3.169925001,4.64385619,1.0,3.459431619,10.62662165,3.584962501,4.247927513,5.614709844,2.584962501,4.807354922,5.523561956,2.0,1.0,0.0,2.321928095,0
2.807354922,5.169925001,4.0,2.584962501,2.321928095,2.584962501,4.392317423,1.584962501,3.169925001,2.0,7.294620749,5.700439718,4.754887502,2.0,4.857980995,3.0,2.0,9.62935662,5.392317423,11.1234748,4.754887502,7.768184325,5.357552005,1.0,3.807354922,0.0,7.8008999,1.584962501,6.658211483,1.0,2.807354922,3.169925001,5.209453366,2.0,3.321928095,2.321928095,0.0,6.209453366,4.087462841,8.30833903,2.321928095,0.0,0.0,9.233619677,5.392317423,1.584962501,2.584962501,1.0,0
3.169925001,4.523561956,0.0,4.392317423,4.0,3.321928095,1.584962501,3.584962501,1.0,1.584962501,5.169925001,0.0,5.209453366,2.321928095,2.0,1.0,2.0,9.0,4.392317423,4.700439718,3.700439718,5.807354922,4.754887502,2.321928095,6.108524457,2.321928095,5.906890596,0.0,1.584962501,0.0,3.0,3.321928095,1.0,0.0,1.584962501,0.0,0.0,5.087462841,1.584962501,4.754887502,2.0,2.807354922,2.0,5.285402219,5.426264755,2.0,6.569855608,0.0,0
3.459431619,3.584962501,4.321928095,3.0,3.700439718,3.700439718,3.584962501,1.584962501,1.584962501,4.962406252500001,3.0,1.0,10.64385619,2.0,3.169925001,3.0,1.584962501,5.857980995,3.169925001,1.0,3.906890596,6.22881869,4.0,1.0,0.0,1.584962501,5.321928095,0.0,6.491853096,1.584962501,3.700439718,3.700439718,2.584962501,2.321928095,0.0,8.047368751,3.584962501,5.832890014,2.321928095,4.392317423,3.459431619,0.0,0.0,4.64385619,3.584962501,1.0,3.906890596,0.0,0
5.832890014,5.129283017,2.321928095,2.321928095,0.0,2.584962501,3.0,2.584962501,1.0,1.584962501,5.169925001,2.0,2.584962501,1.0,3.321928095,4.392317423,3.700439718,7.965784285,0.0,5.700439718,5.357552005,4.169925001,3.321928095,2.0,2.807354922,1.584962501,6.14974712,2.0,8.607330314,0.0,7.754887502,3.321928095,0.0,3.321928095,1.584962501,3.0,2.321928095,10.52160044,1.0,4.169925001,3.321928095,1.0,1.584962501,4.087462841,4.247927513,3.169925001,1.0,0.0,0
4.95419631,4.700439718,2.584962501,2.321928095,1.0,1.584962501,1.0,2.807354922,3.0,0.0,5.209453366,1.0,2.0,2.321928095,2.0,2.0,4.700439718,8.807354922,4.459431619,13.46186309,5.0,3.321928095,1.0,0.0,4.321928095,0.0,5.554588852,3.459431619,2.584962501,2.321928095,3.321928095,2.321928095,1.0,3.459431619,0.0,2.0,3.321928095,5.857980995,1.0,6.129283017,3.906890596,1.0,1.0,2.321928095,4.0,3.0,0.0,0.0,0
9.786269628,4.459431619,1.0,2.321928095,0.0,1.584962501,0.0,0.0,2.0,1.584962501,3.584962501,1.0,0.0,0.0,1.584962501,4.459431619,7.0,7.06608919,3.807354922,4.0,3.169925001,4.857980995,1.0,1.584962501,0.0,0.0,2.584962501,1.0,4.807354922,2.0,3.584962501,0.0,6.475733431,4.169925001,0.0,4.459431619,1.0,1.0,1.0,1.584962501,1.0,1.584962501,1.0,10.05663772,5.781359714,0.0,2.321928095,0.0,0
2.0,4.0,5.0,1.0,2.321928095,1.584962501,3.700439718,5.459431619,2.0,5.614709844,4.523561956,0.0,1.584962501,3.906890596,3.0,2.321928095,2.584962501,6.614709844,1.584962501,2.584962501,8.164906927,6.022367813,2.0,1.0,2.0,2.0,5.087462841,3.700439718,0.0,2.807354922,3.0,2.321928095,7.50779464,3.807354922,2.584962501,10.263987118875,2.807354922,0.0,1.0,4.906890596,3.459431619,2.807354922,1.584962501,4.0,7.366322214,3.169925001,4.321928095,3.0,1
2.0,3.459431619,5.209453366,6.0,2.0,0.0,4.0,1.0,2.807354922,0.0,5.0,1.584962501,7.826548487,1.0,1.0,3.807354922,2.321928095,6.266786541,1.0,3.321928095,3.807354922,5.044394119,4.247927513,2.321928095,2.0,0.0,8.060695932,0.0,7.499845887,1.584962501,2.807354922,1.584962501,1.0,2.0,4.95419631,2.321928095,1.0,5.209453366,3.0,3.807354922,2.321928095,1.0,1.584962501,7.994353437,1.584962501,1.584962501,1.0,0.0,1
2.321928095,3.169925001,3.321928095,1.584962501,7.941165625375001,0.0,2.584962501,0.0,1.0,1.0,5.129283017,3.0,5.977279923,0.0,2.321928095,4.64385619,1.584962501,8.426264755,4.247927513,1.0,3.459431619,2.584962501,1.0,0.0,3.700439718,1.584962501,6.554588852,0.0,3.807354922,2.0,0.0,2.584962501,1.0,2.0,0.0,1.584962501,1.0,1.584962501,1.0,5.169925001,0.0,0.0,2.0,3.584962501,1.0,2.584962501,1.0,1.0,1
5.700439718,6.700439718,8.339850003,3.169925001,4.247927513,4.0,5.0,5.977279923,4.584962501,1.0,6.459431619,1.0,4.700439718,4.64385619,5.523561956,2.584962501,3.0,7.882643049,5.321928095,5.832890014,5.781359714,5.285402219,6.303780748,2.807354922,5.930737338,4.0,7.592457037,3.584962501,9.6794801,3.321928095,2.584962501,4.95419631,5.357552005,5.459431619,6.539158811,4.087462841,4.321928095,3.0,3.807354922,4.584962501,3.169925001,2.584962501,6.022367813,7.108524457,4.459431619,3.700439718,3.0,3.584962501,1
7.417852515,7.820178962,10.77889848,5.285402219,4.700439718,4.584962501,4.087462841,7.491853096,9.525520809,0.0,6.882643049,2.0,4.169925001,5.087462841,5.614709844,4.169925001,1.584962501,9.204571144,7.06608919,3.700439718,7.209453366,6.942514505,6.321928095,2.321928095,6.339850003,0.0,7.357552005,1.584962501,5.0,1.584962501,1.584962501,5.754887502,4.64385619,1.584962501,9.947912451625001,7.839203788,4.64385619,1.0,3.169925001,7.665335917,2.0,4.798009748749999,7.714245518,5.882643049,3.584962501,0.0,3.700439718,4.321928095,1
7.894817763,6.475733431,1.584962501,3.169925001,1.584962501,2.0,1.584962501,6.781359714,5.169925001,2.807354922,2.321928095,1.584962501,1.0,2.584962501,2.0,2.0,5.5473687510000005,7.686500527,2.321928095,1.584962501,6.209453366,5.807354922,3.700439718,1.0,2.0,3.584962501,6.614709844,3.0,7.483815777,0.0,3.169925001,3.0,2.321928095,2.807354922,2.807354922,1.0,0.0,0.0,0.0,5.044394119,3.169925001,1.584962501,1.0,6.087462841,2.584962501,1.584962501,1.0,0.0,1
